ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms
9729967,Dugong dugon,Dugong,SPECIES,Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Dugong,dugongs,DUGONG,
9733156,Tringa incana,Wandering Tattler,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,"Shanks, Tattlers, And Allies",Sandpipers And Allies,Heteroscelus incanus
9743996,Phaethon aethereus,Red-billed Tropicbird,SPECIES,Animalia,Chordata,Aves,Phaethontiformes,Phaethontidae,Phaethon,Tropicbirds,Tropic Birds,Phaethon aethurus
9746959,Rochia nilotica,,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Rochia,,,Trochus niloticus
9752617,Ardea alba,Great Egret,SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Great Herons,"Herons, Egrets, And Bitterns",Egretta alba
9755995,Trema andersonii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,,Hemp Family,Parasponia andersonii
9760005,Naso brevirostris,Palefin Unicornfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,
9761484,Anas platyrhynchos,Mallard,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,"Mallards, Pintails, And Allies","Ducks, Geese, And Swans",
9770031,Agapornis roseicollis,Rosy-faced Lovebird,SPECIES,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Agapornis,lovebird,New World And African Parrots,
9784990,Sphyraena barracuda,Great Barracuda,SPECIES,Animalia,Chordata,,Perciformes,Sphyraenidae,Sphyraena,barracudas,barracudas,Agrioposphyraena barracuda; Sphyraena picuda
9789983,Dermochelys coriacea,Leatherback Sea Turtle,SPECIES,Animalia,Chordata,Testudines,Dermochelyidae,Dermochelys,leatherback sea turtles,leatherback turtles,
9796769,Pangium edule,Football Fruit,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Achariaceae,Pangium,,,
9797180,Ardea cinerea,Grey Heron,SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Great Herons,"Herons, Egrets, And Bitterns",
9803471,Anous minutus,Black Noddy,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Noddys,"Gulls, Terns, And Skimmers",
9817213,Alectis indica,Indian Threadfish,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Alectis,threadfishes,Jacks And Pompanos,
9818309,Spilocuscus maculatus,Common Spotted Cuscus,SPECIES,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,spotted cuscuses,BRUSH-TAILED,
9891005,Tuerkayana hirtipes,,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,land crabs,Cardisoma hirtipes
,,,,,,,,,,
