ID,GBIF_ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms,sections
7115794,7115794,Talipariti tiliaceum,Waru,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Talipariti,hibiscus,mallow family,Hibiscus tiliaceus,"[[""3-2"", ""s-3-1-1""], [""3-2"", ""s-3-2-2""], [""3-3"", ""s-5""], [""3-5"", ""s-1""], [""3-5"", ""s-4-1-1""], [""3-5"", ""s-4-1-3""], [""3-5"", ""s-5-13""], [""3-14"", ""s-3""]]"
7150750,7150750,Hoya australis,Wax flower,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,,Dogbane Family,Hoya bicarinata,[]
7155753,7155753,Cerbera odollam,Sea Mango,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,,Dogbane Family,,"[[""3-6"", ""s-4-1""]]"
7155766,7155766,Cerbera manghas,sea-mango,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,,Dogbane Family,Cerbera lactaria,"[[""3-2"", ""s-3-1-1""], [""3-5"", ""s-1""], [""3-6"", ""s-1""], [""3-6"", ""s-4-1""], [""3-6"", ""s-4-3""], [""3-7"", ""s-4-12""], [""3-8"", ""s-2-2""], [""3-14"", ""s-3""]]"
7238187,7238187,Euodia,,GENUS,Chromista,Ochrophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Euodia,,,,"[[""3-2"", ""s-3-2-2""], [""3-7"", ""s-5-6""], [""3-9"", ""s-2-1""], [""3-14"", ""s-3""], [""6-8"", ""s-2-3""]]"
7262424,7262424,Ficus copiosa,plentiful fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,,"[[""3-10"", ""s-4-1""], [""3-10"", ""s-4-2""], [""3-11"", ""s-4""], [""3-14"", ""s-3""]]"
7262513,7262513,Ficus obliqua,small-leaf fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,,"[[""3-10"", ""s-4-1""], [""3-10"", ""s-4-4""]]"
7262663,7262663,Antiaris toxicaria,upastree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Antiaris,,Fig Family,,"[[""3-7"", ""s-6-1-6""]]"
7262784,7262784,Ficus aspera,Clown Fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,,"[[""3-10"", ""s-4-1""], [""3-10"", ""s-4-4""]]"
7262893,7262893,Ficus adenosperma,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,,"[[""3-9"", ""s-4""], [""3-10"", ""s-4-1""], [""3-10"", ""s-4-4""], [""3-14"", ""s-3""]]"
7269085,7269085,Melicope cucullata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Melicope,,rue family,,"[[""3-3"", ""s-3-1""]]"
7273858,7273858,Pomaderris phylicifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Pomaderris,,buckthorn family,,[]
7286844,7286844,Garuga floribunda,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Garuga,,Burseras,Garuga abilo,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-4-8""], [""3-7"", ""s-4-8""], [""3-11"", ""s-3-6""]]"
7294535,7294535,Cordia aspera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,,,,[]
7303576,7303576,Trema tomentosum,poison-peach,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,,Hemp Family,Trema amboinensis; Trema aspera,"[[""3-5"", ""s-5-13""], [""3-8"", ""s-2-8""], [""3-13"", ""s-3-3""]]"
7305062,7305062,Macropiper excelsum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Macropiper,,Peppers,,"[[""3-2"", ""s-7-2""]]"
7322952,7322952,Pterocymbium,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pterocymbium,,mallow family,,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-1""], [""3-7"", ""s-4""]]"
7323037,7323037,Commersonia bartramia,"Brown kurrajong, Scrub Christmas tree",SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Commersonia,,mallow family,,"[[""3-8"", ""s-2-3""], [""3-14"", ""s-3""]]"
7326414,7326414,Gyrocarpus americanus,twirly-whirly-tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Gyrocarpus,,,,"[[""3-3"", ""s-3-1""], [""3-5"", ""s-5-9""], [""3-5"", ""s-5-11""], [""3-14"", ""s-3""]]"
7326421,7326421,Hernandia moerenhoutiana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Hernandia,,,,[]
7327172,7327172,Ceodes,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Ceodes,,Four O'clock Family,,"[[""3-5"", ""s-5-11""]]"
7333668,7333668,Myristica inutilis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,,[]
7340578,7340578,Cinnyris jugularis,Olive-backed Sunbird,SPECIES,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,,sunbirds,Nectarinia jugularis,[]
7384515,7384515,Colocasia,Elephant Ears,GENUS,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Colocasia,,Cutworm Moths And Allies,,"[[""1-5"", ""s-12""], [""3-2"", ""s-6-1""], [""3-9"", ""s-2""], [""3-9"", ""s-2-1""], [""3-9"", ""s-2-2""], [""3-9"", ""s-2-2-1""], [""3-9"", ""s-2-2-3""], [""3-9"", ""s-6""]]"
7393329,7393329,Cucurbita moschata,Squash / Pumpkin,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,Gourds,Gourd Family,,"[[""3-13"", ""s-7""], [""3-13"", ""s-7-3""], [""3-13"", ""s-7-4""]]"
7426040,7426040,Elaeocarpus angustifolius,blue-quandong,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Elaeocarpus,,,,"[[""3-5"", ""s-5-13""], [""3-7"", ""s-4-6""], [""3-14"", ""s-3""]]"
7429082,7429082,Mus musculus,House Mouse,SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mouse,Old World Mice And Rats,,"[[""4-5"", ""s-2-8""]]"
7433570,7433570,Clematis paniculata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,clematis,buttercup family,,[]
7448019,7448019,Utania volubilis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Utania,,Gentian family,Fagraea ligustrina,"[[""3-5"", ""s-5-6""]]"
7453573,7453573,Calophyllum vitiense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,,"[[""3-5"", ""s-5-3""]]"
7467639,7467639,Ficus microcarpa,Chinese Banyan,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,,[]
7480728,7480728,Crinum pedunculatum,,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,swamplily,"Amaryllis, Onions, And Allies",,"[[""3-13"", ""s-6-6""]]"
7538317,7538317,Sterculia tannaensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,tropical chestnut,mallow family,,"[[""3-11"", ""s-2-6""]]"
7552285,7552285,Melochia odorata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melochia,broom-wood,mallow family,,[]
7558255,7558255,Diplazium proliferum,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,twinsorus fern,Lady Fern Family,,"[[""3-3"", ""s-3-2""], [""3-3"", ""s-4-8""]]"
7562277,7562277,Pisonia brunoniana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Pisonia,catchbirdtree,Four O'clock Family,,"[[""3-5"", ""s-5-11""]]"
7583876,7583876,Bruguiera gymnorhiza,Oriental Mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Bruguiera,,red mangrove,Bruguiera gymnorrhiza,"[[""3-6"", ""s-3-1""]]"
7661971,7661971,Bambusa vulgaris,golden bamboo,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bambusa,Bamboo,Grass,,"[[""3-13"", ""s-3-1""]]"
7705930,7705930,Sus scrofa,Feral Pig,SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Boars And Warty Pigs,Swines,,"[[""4-5"", ""s-3-1""]]"
7713954,7713954,Premna corymbosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Premna,,Mint Family,,"[[""3-2"", ""s-3-1-1""], [""3-5"", ""s-1""], [""3-5"", ""s-5-11""], [""3-5"", ""s-5-13""]]"
7725132,7725132,Heritiera littoralis,tulip mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Heritiera,,mallow family,,"[[""3-2"", ""s-3-1-1""], [""3-2"", ""s-3-1-2""], [""3-2"", ""s-7-1-1""], [""3-5"", ""s-1""], [""3-6"", ""s-1""], [""3-6"", ""s-4-4""], [""3-14"", ""s-3""]]"
7780057,7780057,Bruguiera,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Bruguiera,,red mangrove,,"[[""3-2"", ""s-3-1-2""], [""3-4"", ""s-2-4""], [""3-6"", ""s-1""], [""3-6"", ""s-2-1""], [""3-6"", ""s-3""], [""3-6"", ""s-3-1""], [""3-6"", ""s-4-3""], [""3-14"", ""s-3""]]"
7799651,7799651,Myristica fatua,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,,"[[""3-7"", ""s-5-9""]]"
7815565,7815565,Semecarpus vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Semecarpus,,Sumac Family,,"[[""3-2"", ""s-7-1-4""], [""3-7"", ""s-6-1-6""]]"
7829065,7829065,Ipomoea pileata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,morning glory,bindweed family,Ipomoea peltata,"[[""3-7"", ""s-6-3-4""]]"
7830622,7830622,Licuala,,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Licuala,,Mangrove Palm,,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-5-11-2""], [""3-14"", ""s-3""]]"
7832266,7832266,Fucus,,GENUS,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,,Wracks,,"[[""3-5"", ""s-2""]]"
7835402,7835402,Calophyllum vexans,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,,[]
7837019,7837019,Inocarpus fagifer,Tahitian Chestnut,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inocarpus,,Legume Family,Inocarpus edulis,"[[""1-5"", ""s-7""], [""1-5"", ""s-7""], [""1-5"", ""s-14""], [""3-2"", ""s-3-1-2""], [""3-2"", ""s-4""], [""3-2"", ""s-7-1-1""], [""3-6"", ""s-1""], [""3-11"", ""s-1""], [""3-11"", ""s-2-1""], [""3-11"", ""s-2-2""], [""3-11"", ""s-4-2""], [""5-3"", ""s-7-9""]]"
7837906,7837906,Calochlaena straminea,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Dicksoniaceae,Calochlaena,,Hairy Tree Ferns,,[]
7848939,7848939,Urodynamis,Pacific Long-tailed Cuckoos,GENUS,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Urodynamis,,Anis,,"[[""4-6"", ""s-5-10""]]"
7855417,7855417,Mammea glauca,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Mammea,mammee,,,[]
7883492,7883492,Hedychium coronarium,white-ginger,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Hedychium,ginger-lily,Ginger Family,,"[[""3-13"", ""s-7-4""]]"
7885042,7885042,Calophyllum peekelii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum kajewskii,"[[""3-2"", ""s-3-1-4""], [""3-5"", ""s-5-3""], [""3-5"", ""s-5-3""], [""3-14"", ""s-3""]]"
7907394,7907394,Eugenia malaccensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,stoppers,Myrtle Family,,"[[""3-11"", ""s-3-7""]]"
7962825,7962825,Canavalia maritima,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Canavalia,jackbean,Legume Family,,"[[""3-2"", ""s-3-1-1""], [""3-5"", ""s-1""], [""3-5"", ""s-3-1""]]"
7965247,7965247,Plotosus lineatus,Striped Eel Catfish,SPECIES,Animalia,Chordata,,Siluriformes,Plotosidae,Plotosus,,Eeltail Catfishes,Plotosus anguillaris,"[[""4-2"", ""s-9""], [""4-2"", ""s-10""], [""4-2"", ""s-10""]]"
7972481,7972481,Calophyllum caledonicum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum montanum,[]
7975859,7975859,Dillenia macrophylla,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,,"[[""3-7"", ""s-4-3""]]"
7999791,7999791,Sterculia vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,tropical chestnut,mallow family,,"[[""3-7"", ""s-6-1-1""], [""3-11"", ""s-2-6""], [""3-14"", ""s-3""]]"
8011280,8011280,Ctena,,GENUS,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Ctena,,Hatchet Shells,,"[[""4-4"", ""s-4-3-7""]]"
6530999,6530999,Spondylus rubicundus,,SPECIES,Animalia,Mollusca,Bivalvia,Pectinida,Spondylidae,Spondylus,,,,[]
8018875,8018875,Calophyllum cerasiferum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum casiferum,[]
8023236,8023236,Pandanus tectorius,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,Pandanus textorius,"[[""3-2"", ""s-2-2""], [""3-2"", ""s-3-1-1""], [""3-3"", ""s-4-8""], [""3-3"", ""s-5""], [""3-4"", ""s-2-6""], [""3-5"", ""s-1""], [""3-11"", ""s-2-5""], [""3-11"", ""s-2-5-1""], [""3-11"", ""s-2-5-4""], [""3-11"", ""s-4-2""], [""3-14"", ""s-3""]]"
8033501,8033501,Planchonella,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,,"[[""3-2"", ""s-7-1-2""], [""3-3"", ""s-2""], [""3-3"", ""s-3-1""], [""3-7"", ""s-4-10""], [""3-7"", ""s-7""], [""3-14"", ""s-3""]]"
8038077,8038077,Piper latifolium,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,,[]
8050389,8050389,Dracontomelon vitiense,Dragon Plum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Dracontomelon,,Sumac Family,Dracontomelon vitiensis,"[[""3-2"", ""s-3-2-1""], [""3-2"", ""s-7-1-3""], [""3-7"", ""s-4-4""], [""3-11"", ""s-1""], [""3-11"", ""s-3-6""]]"
8076774,8076774,Calophyllum streimannii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,,[]
8077391,8077391,Citrus aurantium,sour-orange,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,"lemon, lime, orange",rue family,Citrus sinensis,[]
8082581,8082581,Synoicus chinensis,Asian Blue Quail,SPECIES,Animalia,Chordata,Aves,Galliformes,Phasianidae,Synoicus,,"Pheasants, Grouse, And Allies",Coturnix chinensis,"[[""4-6"", ""s-5-6""]]"
8100393,8100393,Clerodendrum inerme,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,glorybower,Mint Family,,[]
8117515,8117515,Artamus leucoryn,White-breasted Woodswallow,SPECIES,Animalia,Chordata,Aves,Passeriformes,Artamidae,Artamus,Wood-Swallows,Woodswallows,Artamus leucorhynchus,[]
8156547,8156547,Hippocampus,Seahorse,GENUS,Animalia,Chordata,,Syngnathiformes,Syngnathidae,Hippocampus,,seadragon,,[]
8189568,8189568,Mugil cephalus,Poddy Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Mugil,gray mullets,Grey Mullets,,"[[""4-2"", ""s-16""], [""4-2"", ""s-18""]]"
8210123,8210123,Syzygium effusum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,Eugenia effusa,"[[""3-2"", ""s-7-1-1""]]"
8211217,8211217,Utania maingayi,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Utania,,Gentian family,Fagraea maingayi,"[[""3-5"", ""s-5-6""]]"
8219075,8219075,Abroma augustum,devil's-cotton,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abroma,,mallow family,Abroma augusta,"[[""3-7"", ""s-6-1-1""], [""3-11"", ""s-2-6""], [""3-14"", ""s-3""]]"
8252335,8252335,Plectropomus,,GENUS,Animalia,Chordata,,Perciformes,Serranidae,Plectropomus,,Groupers,,"[[""4-2"", ""s-22""]]"
8262148,8262148,Ostracion meleagris,Whitespotted Boxfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Ostracion,trunkfishes,Boxfishes,,[]
5213777,5213777,Ostracion nasus,Lognosed boxfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Rhynchostracion,,Boxfishes,Ostracion naso,"[[""4-2"", ""s-62""]]"
8280705,8280705,Barringtonia calyptrata,Corned Beef Wood,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,,"[[""3-11"", ""s-2-3""]]"
8282016,8282016,Hernandia ovigera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Hernandia,,,,[]
8288896,8288896,Mytilus edulis,Blue Mussel,SPECIES,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,True Mussels,,[]
7609407,7609407,Modiolus tumescens,,SPECIES,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,True Mussels,Modiolus plumescens,"[[""4-4"", ""s-4-3-3""]]"
8291402,8291402,Pandanus odoratissimus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,,"[[""3-4"", ""s-2-5""], [""3-11"", ""s-2-5-1""]]"
8312665,8312665,Abelmoschus moschatus,Musk Mallow,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,okra,mallow family,,[]
8330251,8330251,Calophyllum neoebudicum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum pseudovitiense,"[[""3-2"", ""s-3-1-4""]]"
8332393,8332393,Spatula clypeata,Northern Shoveler,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,,"Ducks, Geese, And Swans",Anas clypeata,[]
8377390,8377390,Phaleria coccinea,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Phaleria,,Mezereum Family,,"[[""3-5"", ""s-4-1-7""], [""3-7"", ""s-6-1-5""]]"
8384528,8384528,Vosea whitemanensis,Bismarck Honeyeater,SPECIES,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Vosea,,Honeyeaters,Melidectes whitemanensis,"[[""4-6"", ""s-6-6""]]"
8404076,8404076,Pandanus,screw-pine,GENUS,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,,,,"[[""1-5"", ""s-7""], [""3-2"", ""s-3-1-2""], [""3-2"", ""s-3-1-4""], [""3-4"", ""s-2-5""], [""3-7"", ""s-1""], [""3-7"", ""s-5""], [""3-11"", ""s-2""], [""3-11"", ""s-2-5""], [""3-11"", ""s-2-5-3""], [""3-11"", ""s-2-5-5""], [""3-11"", ""s-4-2""], [""3-14"", ""s-3""]]"
8413821,8413821,Utania racemosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Utania,,Gentian family,Fagraea racemosa,"[[""3-2"", ""s-3-1-2""], [""3-5"", ""s-5-6""]]"
8424006,8424006,Imperata cylindrica,Cogongrass,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Imperata,,Grass,Imperata arundinacea,"[[""3-2"", ""s-3-2-2""], [""3-2"", ""s-3-2-3""], [""3-3"", ""s-3-1""], [""3-8"", ""s-3""], [""3-8"", ""s-3-1""], [""3-8"", ""s-3-1""], [""3-8"", ""s-3-4""], [""3-14"", ""s-3""]]"
8425413,8425413,Albizia salomonensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Albizia,,Legume Family,,"[[""3-7"", ""s-3-2""]]"
8494406,8494406,Calamus,calamus,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,,Mangrove Palm,,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-6""], [""3-7"", ""s-6-3-1""], [""3-14"", ""s-3""]]"
8841716,8841716,Eretmochelys imbricata,Hawksbill,SPECIES,Animalia,Chordata,Testudines,Cheloniidae,Eretmochelys,Hawksbill Sea Turtles,sea turtles,,,[]
8894817,8894817,Caretta caretta,Loggerhead,SPECIES,Animalia,Chordata,Testudines,Cheloniidae,Caretta,loggerhead,sea turtles,,,"[[""4-5"", ""s-5-1""]]"
8911082,8911082,Amaranthus blitum,Guernsey Pigweed,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranths,Amaranth Family,Amaranthus oleraceus,"[[""3-10"", ""s-2-2""]]"
9036149,9036149,Benstonea stenocarpa,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Benstonea,,,Pandanus danckelmannianus,[]
9043837,9043837,Oxyuranus scutellatus,Coastal Taipan,SPECIES,Animalia,Chordata,Squamata,Elapidae,Oxyuranus,,Cobras,,,"[[""4-5"", ""s-5-4-1""]]"
9109074,9109074,Thalasseus,crested terns,GENUS,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,,"Gulls, Terns, And Skimmers",,[]
9213313,9213313,Polyscias cumingiana,Gazelle Pen,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Polyscias,,Ginseng Family,Polyscias rumphiana,"[[""3-10"", ""s-2-4""], [""3-10"", ""s-2-4""]]"
9250702,9250702,Planiliza macrolepis,Largescale Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Planiliza,,Grey Mullets,Chelon macrolepis,[]
9300216,9300216,Columba vitiensis,Metallic Pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Old World Pigeons,Pigeons And Doves,,[]
9321463,9321463,Anous ceruleus,Blue Noddy,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Noddys,"Gulls, Terns, And Skimmers",Procelsterna cerulea,[]
9326020,9326020,Gallus gallus,chicken,SPECIES,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,junglefowl,"Pheasants, Grouse, And Allies",,"[[""4-3"", ""s-2-3""], [""4-6"", ""s-1""], [""4-6"", ""s-4""]]"
4589448,4589448,Batissa,,GENUS,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Batissa,,Basket Clams,,[]
9374672,9374672,Batissa tenebrosa,,SPECIES,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Batissa,,Basket Clams,Batissa unioniformis,[]
9375127,9375127,Tacca,tacca,GENUS,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Tacca,,True Yams,,"[[""3-2"", ""s-7-2""]]"
9375966,9375966,Thalassina,,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Thalassinidae,Thalassina,,mud lobsters,,"[[""4-4"", ""s-3-4-4""], [""4-4"", ""s-3-6""]]"
9405810,9405810,Accipiter,Accipiters,GENUS,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,,"Hawks, Eagles, And Kites",,"[[""4-6"", ""s-5-4-2""]]"
9413254,9413254,Decalobanthus peltatus,Merremia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Decalobanthus,,bindweed family,Convolvulus peltatus; Merremia peltata; Operculina peltata,"[[""3-7"", ""s-6-3-4""], [""3-7"", ""s-6-3-4""], [""3-7"", ""s-7""], [""3-14"", ""s-3""]]"
9446723,9446723,Osteomugil cunnesius,Longarm mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Osteomugil,,Grey Mullets,Valamugil cunnesius,"[[""4-2"", ""s-1""], [""4-2"", ""s-18""]]"
9450106,9450106,Anas poecilorhyncha,Indian Spot-billed Duck,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,"Mallards, Pintails, And Allies","Ducks, Geese, And Swans",,[]
9468101,9468101,Planchonella maclayana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Pouteria maclayana,"[[""3-2"", ""s-4""], [""3-11"", ""s-4""]]"
9483055,9483055,Crenimugil seheli,Bluespot Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Crenimugil,fringelip mullets,Grey Mullets,Valamugil seheli,[]
9495719,9495719,Ptilinopus solomonensis,Yellow-banded Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
9512424,9512424,Turdus poliocephalus,Island Thrush,SPECIES,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Typical Thrushes,Thrush,,"[[""4-6"", ""s-6-2""]]"
9512459,9512459,Anous stolidus,Brown Noddy,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Noddys,"Gulls, Terns, And Skimmers",,[]
9516047,9516047,Benstonea thurstonii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Benstonea,,,Pandanus thurstoni,[]
