ID,Name,qualifier,Form_ID,Comment,Source,Part_Of_Speech,Taxon_IDs
40768,say,,uripiv-wera-1,,,,
40769,says it,,rerep-forei-1,,,,
40770,say,,nguna-pavara-1,,,,
40771,say,,takuu-va-1,,,VT,
40772,"make a noise; gossip, talk loudly back and forth, to reason",,hawaiian-wa-1,,,"N, VI",
40773,"say (s.t.), tell (s.o. to do s.t.)",,poc-pitirrpitirri-1,,,,
40774,talk; tell story,,mangap-pit-1,,,,
40775,tell (s.o. to do s.t.),,sursurunga-bit-1,,,,
40776,say (that s.o. should do s.t.),,minigir-vitiri-1,,VanDerMark2007,,
40777,say,,tolai-biti-2,,,"V, VC",
40778,say,,kahua-visi-1,,,,
40779,"speak, say",,pncv-viti-1,,Clark2009[*veti],,
40780,"say, speak, give the word; lead off (a song)",,mota-vet-1,,,,
40781,say,,nduindui-viti-1,,,,
40782,say,,nokuku-veti-1,,,,
40783,"speak, talk, tell story; say (to s.o. to do s.t.)",,tamambo-viti-1,,,,
40784,tell (s.t.),,tamambo-viti-2,,Jauncey2011b[397],,
40785,say,,paamese-vit-1,see §12.2,,"V, C",
40786,say (to s.o. to do s.t.),,paamese-viteni-1,,,,
40787,say (to s.o. to do s.t.),,tirax-vr-1,,,,
40788,say,,labo-mbiti-1,,,,
40789,"speak, talk",,portsandwich-uc-1,,,,
40790,speak somebody,,portsandwich-ucini-1,,,,
40791,"talk, pass on message",,lewo-visi-1,,,,
40792,say,,baki-veri-1,,,,
40793,say,,bieria-mbetin-1,,,,
40794,"tell, say, speak",,namakir-vetog-1,,,,
40795,ask,,poc-nanasananasai-1,,,,
40796,ask,,motu-henanadai-1,,,,
40797,ask,,bola-nananane-1,,,,
40798,ask,,roviana-nanasananasi-1,,,,
40799,request,,hoava-nanasani-1,,,,
40800,"wait for, expect",,arosi-nanasi-1,,,,
40801,"ask, enquire",,pwoc-tore-1,?,,,
40802,ask,,lukep-toru-1,,,,
40803,enquire,,iduna-toli-1,,,,
40804,enquire about s.t.,,iduna-toliena-1,,,,
40805,speak,,notsi-tole-1,,,,
40806,"ask for, make a request",,maringe-tore-1,,,,
40807,ask (s.o. to do s.t.),,maringe-toreni-1,,,,
40808,ask (s.o. to do s.t.),,kokota-tore-1,,,,
40809,"ask, question; replace",,kwaio-olisi-1,,,,
40810,"ask, enquire",,peoc-vaizuvaizuni-1,,,,
40811,ask,,westguadalcanal-vesu-1,,,,
40812,ask,,talise-vaisu-1,,,,
40813,ask,,malango-veisu-1,,,,
40814,ask,,lewo-viun-1,,,,
40815,"ask, inquire",,tongan-fehui-1,,,,
40816,ask question,,nukuoro-heui-1,,,,
40817,ask,,pncv-usi-1,,Clark2009,,
40818,ask,,vures-vorus-1,,,,
40819,"ask, enquire, enquire for",,mota-varus-1,,,,
40820,ask,,baetora-usi-1,,,,
40821,ask,,nduindui-uhi-1,,,,
40822,"ask, ask for",,nokuku-usi-1,,,,
40823,"call, invite",,tolomako-usi-1,,,,
40824,"ask, ask for",,kiai-usi-2,,,,
40825,ask,,tangoa-ausi-1,,,,
40826,ask,,mafea-us-1,,,,
40827,ask (s.o. for s.t.),,paamese-visi-1,,,VT,
40828,ask (s.o.),,nese-us-1,,,,
40829,"ask (a question), ask (s.o. for s.t.)",,naman-usus-1,,,,
40830,ask (s.o.),,neveei-wuswus-1,,,,
40831,ask,,uripiv-osusi-1,,,,
40832,ask,,maskelynes-us-1,,,VT,
40833,ask (a question),,ppn-huqi-1,,,,
40834,ask,,tongan-fehui-2,,,,
40835,question carefully,,nukuoro-heui-2,,,,
40836,ask,,pukapukan-ui-1,,,,
40837,ask,,rarotongan-ui-2,,,,
40838,to question,,tahitian-ui-1,,,,
40839,ask a question,,tuamotuan-ui-1,,,,
40840,ask,,hawaiian-ui-1,,,,
40841,"ask, enquire",,maori-ui-1,,,,
40842,to question,,marquesan-ui-1,,,,
40843,to question,,mangareva-ui-1,,,,
40844,ask questions,,ppn-sili-1,,,,
40845,ask,,tongan-fehili-1,,,,
40846,"ask, question, inquire",,samoan-fesili-1,,,,
40847,ask,,eastfutunan-vesili-1,,,,
40848,ask,,luangiua-vasili-1,,,,
40849,ask,,pileni-feilia-1,,,,
40850,"ask, question",,pukapukan-yiliyili-1,,,,
40851,"ask questions, inquire",,rennellese-hesigi-1,,,,
40852,"ask, inquire",,tikopia-siri-1,,,,
40853,"ask, inquire",,tikopia-fesiri-1,,,,
40854,"question, inquire",,tokelauan-fehili-1,,,,
40855,"beg, ask for",,pmp-eni-1,,Blust1995,,
40856,"beg, ask (for s.t.)",,poc-noioni-1,Milke 1968: _*noŋi_; ACD: _*ŋoni_,,,
40857,beg,,tami-no-2,,,,
40858,ask,,labu--1,,,,
40859,"beg, pray, shout",,mangseng-no-1,,,,
40860,beg,,aroma-noinoi-1,,,,
40861,ask for s.t.,,motu-noi-1,,,VT,
40862,"ask for, beg",,gabadi-noinoi-1,,,,
40863,beg,,roro-noinoi-1,,,,
40864,ask a favour; pray to a spirit,,karaeast-nu-1,,,,
40865,ask for,,label-nu-1,,,,
40866,ask for,,gela-noi-1,,,,
40867,"ask him, ask for s.t.",,gela-noi-2,,,,
40868,"ask for, beg",,arosi-oninoi-1,,,,
40869,ask for s.t.,,owa-noi-1,,,VT,
40870,"ask for, beg",,peoc-noqi-1,?,,,
40871,ask for,,ghari-nono-1,,,,
40872,"ask for, request",,tolo-noki-1,,,,
40873,"ask for, solicit",,pepn-noqi-1,POLLEX,,,
40874,be greedy,,pukapukan-noinoi-1,,,,
40875,"ask, beg, request, implore, pray, solicit",,rapanui-nonoi-1,,,,
40876,"covet, desire greedily",,rarotongan-noinoi-1,,,,
40877,"beg, ask for s.t.",,maori-inoi-1,,,,
40878,"ask for s.t., make a request",,hawaiian-noi-1,,,,
40879,ask s.o. for .s.t.,,poc-sugasugai-1,,,,
40880,ask s.o. for .s.t.,,mangap-su-2,,,VI,
40881,agree; sing in tune with s.o.,,tolai-uge-1,,,,
40882,"desire (s.t.), ask for (s.t.)",,pses-sugasugaeti-1,,,,
40883,keep talking about a gift,,gela-hugahugati-1,,,,
40884,ask,,birao-sueti-1,,,,
40885,ask,,talise-suge-1,,,,
40886,ask to be given (s.t.),,areare-suka-1,,,,
40887,"beg, ask for (s.t.), borrow, ask permission",,saa-suke-1,,,,
40888,"long for, grieve for",,arosi-sukat-1,,,,
40889,"try to obtain, stir s.o. up",,bauanfijian-suge-1,,,,
40890,ask,,poc-taman-1,,,,
40891,ask,,seimat-amei-1,,,,
40892,"ask, question",,nyindrou-dremena-1,,,,
40893,ask,,loniu-temenani-1,,,VT,
40894,ask,,bipi-damen-1,,,,
40895,ask,,soriharengan-dime-1,,,,
40896,"prayer, church service",,maringe-tamnai-1,_-ai_ < POc _*-aki_,,,
40897,ask s.o. to give services/help in a considerable task,,wayan-tamani-1,,,,
40898,"answer, agree",,pemp-taram-1,,,V,
40899,"answer, assent",,biak-karem-1,,,,
40900,"allow, agree, co-operate",,poc-taramtarami-1,,,,
40901,shout over distance,,yabem-tlam-1,,,"N, VI",
40902,"let, allow, permit, give",,misima-talam-1,,,,
40903,answer,,saliba-talam-1,,,"N, VI",
40904,"obey, cooperate; go along with, accede to",,sursurunga-taram-1,,,VI,
40905,obey,,sursurunga-trmai-1,,,VT,
40906,"obey, agree, serve, answer to a call",,ramoaaina-taram-1,,,,
40907,"obey, listen, hear",,patpatar-taram-1,,,,
40908,"obey, agree, consent",,tolai-tarami-1,,,"N, VI, VT",
40909,"answer; allow, permit; agree, be willing",,gela-tala-2,,,VT,
40910,"agree to, allow, obey",,gela-talamai-1,,,VT,
40911,agree,,kwaio-ala-1,,,,
40912,"allow, permit",,kwaio-alami-1,,,,
40913,"permit, consent, allow",,areare-arami-1,,Blust1995,VT,
40914,"answer, obey, give attention to",,saa-alaalaala-1,,,,
40915,"answer, agree mutually",,arosi-ara-2,,,,
40916,"answer, acknowledge, assent to",,arosi-arami-1,,,VT,
40917,"allow, accept, agree",,pncv-tarami-1,,Clark2009,,
40918,answer a call,,mota-tarama-1,,,"N, VI",
40919,answer another,,mota-tarama-2,,,"N, VI",
40920,answer,,nokuku-tamitame-1,,,,
40921,"allow, consent",,kiai-tame-1,,,,
40922,"meaning, symbolic or magic significance",,araki-raami-1,,,,
40923,answer s.o.,,tamambo-darami-1,,,,
40924,"allow, let, agree (to)",,wambrym-rmarman-1,,,,
40925,"let, permit",,portsandwich-ramini-1,,,,
40926,"salute, welcome, receive",,atchin-tame-1,,,,
40927,"allow, permit, vote for; agree to, lend to, admit, confess",,lewo-tamani-1,_-ani_ TRANSITIVE,,,
40928,answer,,lou-sami-1,,,,
40929,"agree, permit, reply",,titan-cami-1,,,VT,
40930,agree with,,loniu-cumi-1,,,,
40931,greet/welcome loudly; exclamation of welcome,,poc-pailapela-1,,,,
40932,"shout, exclaim",,poc-pelapela-1,,Blust1995,,
40933,voice,,drehet-pele-1,,,,
40934,"shout, yell",,kaulong-pel-1,,,,
40935,"greeting, welcome exclamation",,takia-pele-1,,,,
40936,"shout at, abuse angrily",,iduna-fainaena-1,,,,
40937,"talk about, gossip",,nakanai-belabela-1,_b-_ for †_p-_ or †_v-_,,,
40938,"speak strongly, loudly, speak with authority",,halia-ele-1,zero for †_p_ or †_h_,,,
40939,"shout (as an official at a gathering, or in anger, etc.)",,roviana-velavela-1,,,,
40940,"rouse on, get cross with",,longgu-velo-1,,,,
40941,"greeting, reply to pō",,anejom-pec-1,_pō_ ‘greeting to s.o. met suddenly,,,
40942,interjection of surprise,,bauanfijian-velavela-1,,,,
40943,call out a greeting,,poc-karo-1,,,,
40944,"hail, call out",,lou-uaro-1,,,,
40945,"call out, hail (s.o.)",,nauna-ualuy-1,,,,
40946,shout at (s.o.) with words or beckoning) as a greeting,,patpatar-karo-1,,,,
40947,"say or call s.o.’s name; say, speak",,poc-patopatoli-1,,,,
40948,keep calling s.o.’s name,,mangap-patili-1,,,,
40949,say,,mengen-pato-1,,,,
40950,"address s.o., call, name",,mengen-patoe-1,,,V,
40951,"confer a name, call out (s.t.), say s.o.’s name",,takia-pate-1,,,,
40952,call,,sudest-varovaro-1,,,,
40953,say s.t.,,gumawana-vatoi-1,_-i_ TR,,"N, VT",
40954,"to mention, say",,saroa-vato-1,,,V,
40955,pronounce a name,,motu-hato-1,,,,
40956,say,,lamasong-pata-1,,,,
40957,talk,,tinputz-vato-1,,,,
40958,speak,,torau-ato-1,,,,
40959,say,,hoava-pato-1,,,,
40960,forbid,,gela-patopato-1,,,,
40961,"talk out against, talk about one’s failure to meet norms of kinship obligation",,kwaio-faoleenia-1,,,,
40962,give a name to,,arosi-haorai-1,,,VI,
40963,call,,woleaian-ffas-1,,,VI,
40964,utter a wish; invoke evil with a ceremony,,bauanfijian-vato-1,,,,
40965,"call, summon",,poc-soropsoropi-1,,,,
40966,"express love, greet, send greetings",,maposbuang-r-1,,,,
40967,call s.o.,,minaveha-honei-1,,,,
40968,call,,tolai-oro-1,,,,
40969,"call, name",,gela-holo-1,,,VT,
40970,"beckon, call by gesture",,tolo-solo-2,,,VT,
40971,"shout, give news",,arosi-toro-1,,,,
40972,shout to (s.o.),,arosi-torohai-1,,,VT,
40973,"talk, say; language, dialect",,araki-soo-1,,,V; N,
40974,"speak of, mention",,araki-soohi-1,,,,
40975,"call, cause to be summoned",,chuukese-osraosrey-1,,,,
40976,"call, call out",,wayan-o-1,,,,
40977,call s.o. or s.t.. to come,,wayan-ovi-1,,,,
40978,call for s.o. or s.t.,,wayan-ovakini-1,,,,
40979,"call out to (s.o.), say forcefully",,peoc-kai-1,,,,
40980,"shout to s.o., insist on s.t.",,protomalaitamakira-aiaili-1,,,,
40981,call s.o.,,longgu-aili-1,,,,
40982,"shout, yell, call out",,toabaita-ai-1,,,,
40983,"shout to s.o., call s.o.",,toabaita-aili-1,,,,
40984,"insist, force",,kwaio-ai-3,,,,
40985,"be insistent, insist on s.t.",,kwaio-aitai-1,,,,
40986,"incite, urge",,arosi-aiaiai-1,,,,
40987,"call out (to s.o.), vocalise loudly",,pncv-kai-1,,Clark2009[‘call out’],,
40988,argue,,raga-biaiai-1,,,,
40989,call,,seambrym-kei-1,,,,
40990,"call, call out, mention",,lonwolwol-ke-1,,,,
40991,sing,,bignambas-ai-1,,,,
40992,"call, shout to",,nati-ai-1,,,,
40993,"cry out, shout",,uripiv-kai-1,,,,
40994,"cry out, shout, cooee",,rerep-ke-1,,,,
40995,sing,,rerep-keke-1,,,,
40996,call s.o.,,portsandwich-kai-1,,,,
40997,sing,,portsandwich-kakai-1,,,,
40998,"cry, sing (birds)",,nguna-kai-1,,,,
40999,"speak, bark, sound",,xaracuu-xa-1,,,,
41000,"it is said, people say…",,pmp-kunu-1,,Blust1995,,
41001,"gossip, talk negatively about s.o.",,pses-kunu-1,,,,
41002,beg,,gela-kunukunuhi-1,,,,
41003,gossip about be jealous of; accuse of infidelity,,kwaio-kunu-1,,,,
41004,"say, bid, tell, reckon",,saa-unua-1,,,,
41005,"speak, name, call",,arosi-unu-2,,,,
41006,"slander, gossip, talk angrily, quarrel",,arosi-unuunu-1,,,,
41007,speak negatively or scornfully to (s.o.),,pwoc-pile-1,,,,
41008,"sing to warn others of one’s presence, whistle to lure game",,kaulong-pil-1,,,,
41009,speak,,wogeo-filafila-1,,,,
41010,"say; speak, talk",,manam-pile-1,,,VI,
41011,"scoff, mock, inspect, examine",,buang-pl-1,,,,
41012,"scorn, be critical of",,nakanai-vile-1,,,"N, VI",
41013,"tell lies to s.o., deceive s.o.",,poc-rupasrupasi-1,,,,
41014,tell,,takia-rpai-1,,,,
41015,lies regarding sex,,tawala-luposi-1,,,,
41016,trick s.o.,,saliba-lupoi-1,,Margetts1999[280],,
41017,using different words to convey a certain meaning,,roviana-rupasa-1,,,,
41018,"tell lies, pretend",,paamese-luvos-1,_-s_ unexpectedly retained,,VI,
41019,"trick, deceive; lie to",,paamese-luvosi-1,,,VT,
41020,"deny, deceive; disclaim, contradict",,kosraean-lf-1,_-f-_ for †0̸,,VT,
41021,"lie, tell a lie",,poc-koron-1,,Blust1995,,
41022,false; lie,,mussau-koronana-1,_-ana_ ADJECTIVISER,,,
41023,"rumour, hearsay, tittle-tattle, gossip",,gedaged-ko-1,,,,
41024,"lie, tell a lie",,manam-korokorokoro-1,,,,
41025,"lie, tell a lie",,peoc-sorit-1,,,,
41026,"lie deliberately, cheat",,gela-sori-1,,,,
41027,"false, lying",,gela-sorisori-1,,,,
41028,"lie, tell lie/falsehood, fib",,wayan-ori-1,,,,
41029,tell lies; a liar,,wayan-oriori-1,,,,
41030,"lie to (s.o.), deceive (s.o.)",,wayan-oriti-1,,,,
41031,"speak falsely; false, untrue",,maori-hori-1,,,,
41032,"tell a lie, deceive",,pcp-lasu-1,,,,
41033,tell a lie; false; a lie,,bauanfijian-lasu-1,,,V; ADJ; N,
41034,"trick, deceive",,luangiua-lahu-1,,,,
41035,tell a lie,,poc-lami-1,,,,
41036,lie,,sursurunga-lem-1,"lem is more serious than fibbing, but less serious than strong lying",,,
41037,"tempt, tantalise, by offering and withdrawing",,ramoaaina-lami-1,,,,
41038,"entice, deceive, coax, tempt, decoy, tantalise, lead astray",,tolai-lm-1,,,,
41039,tell a lie,,bauanfijian-lami-1,archaic,,,
41040,conceal from sight,,tongan-lami-1,,,,
41041,lie (by exaggeration?),,poc-balau-1,,,,
41042,lie; false,,lou-parawa-1,_-r-_ for †_-l-_,Blust1998b,N; ADJ,
41043,lie,,kairiru-bil-1,,,,
41044,deceive,,bugotu-pilau-1,POLLEX,,,
41045,tell a lie,,bugotu-piapilau-1,POLLEX,,,
41046,lie by exaggeration,,ppn-palau-1,POLLEX,,,
41047,"talk much, do little",,tongan-palau-1,,,,
41048,"pride, conceit",,rarotongan-parau-1,,,,
41049,"tell tall tales, exaggerate",,hawaiian-palau-1,,,,
41050,call or speak loudly,,poc-kapat-1,,,,
41051,speak out,,lou-kapat-1,,,,
41052,"call, announce , esp. loudly",,nakanai-aba-1,,,,
41053,"call loudly, shout",,pchk-kapata-1,Bender 2003b,,,
41054,shout or cry wehuhu as an exclamation at falling down or narrowly escaping an accident,,chuukese-apasakkapas-1,,,,
41055,shout,,puluwatese-yapah-1,,,,
41056,shout,,puluwatese-yakkapaha-1,,,,
41057,"shout, call loudly",,carolinian-abasakkabas-1,,,,
41058,"call loudly to s.o., call over to s.o.",,carolinian-abasxli-1,,,,
41059,"scream, shout",,satawalese-apsakkapasa-1,,,,
41060,"yell, shout, bark",,woleaian-xefata-1,,,,
41061,"scream, shout",,puloannian-kkavat-1,,,,
41062,say,,vangunu-kepoto-1,,,,
41063,in a whisper,,poc-ulu-2,,,,
41064,whisper,,poc-uluulu-1,,,V,
41065,whisper,,loniu-paunuun-1,_-pʷa_ ‘say’,,VI,
41066,whisper,,sio-uruuru-1,,,,
41067,whisper,,kwaio-kalaulu-1,_kʷala_ ‘speak’,,,
41068,"murmur, whisper",,areare-wainuru-1,_wai_ does not occur independently,,,
41069,whisper,,bugotu-uu-3,†_-l-_ is absent,,,
41070,stammer,,peoc-tatata-1,?,,,
41071,stammer,,gela-tatata-1,,,,
41072,"stammer, speak indistinctly",,bauanfijian-tata-1,,,,
41073,speak a foreign language,,proc-kato-1,,,V,
41074,"speech, language, foreign language",,proc-kato-1,,,N,
41075,say,,vures-at-1,,,,
41076,"speak, speak another language; language, dialect",,mwotlap-atat-1,,,V; N,
41077,"speak, speak another language, talk nonsense in delirium; foreign language",,mota-ato-1,,,V; N,
41078,"talk, speak",,lolovoli-kato-1,,,,
41079,"speech, language, foreign language",,pmic-kata-1,,,N,
41080,"talk, chatter, talk a foreign language",,pmic-kata-1,Bender 2003a: ‘talk loudly’,,V,
41081,"word, speech, language",,kosraean-ks-1,,,N,
41082,"talk, chirp repeatedly",,kosraean-ksks-1,,,V,
41083,"talk together, conspire, plot insurrection",,kiribati-kakarabakau-1,_*t_ > _k_ after _*k_,,,
41084,"idiom, language, motto, pun, saying, slang",,marshallese-kackkackac-1,,,N,
41085,"language, speech",,carolinian-kkaskkasa-1,,,N,
41086,talk aloud,,chuukese-kasakas-1,,,,
41087,speak in foreign language; foreign language,,woleaian-kkase-1,,,N; V,
41088,"talk incomprehensibly, talk in a foreign language",,ppn-kote-1,,,,
41089,"talk in a foreign language, talk jargon",,tongan-kote-1,,,VI,
41090,"scold, tell s.o. off",,samoan-ote-1,,,,
41091,talk in a foreign language,,eastfutunan-kote-1,,,,
41092,"babble, chatter",,tikopia-kote-1,,,,
41093,speak a foreign language,,westfutunan-kote-1,,,,
41094,make a smacking noise with lips,,maori-kotekote-1,,,,
41095,buy,,pan-beli-1,,Blust1995,,
41096,"value, price; marriage prestations, brideprice",,pmp-beli-1,,,N,
41097,purchase,,pmp-beli-1,,Dempwolff1938[‘buy’],V,
41098,"to barter, purchase by exchange",,poc-poli-1,,,V,
41099,"price, brideprice; value",,poc-poli-1,,,N,
41100,"to barter, trade, exchange",,gedaged-poali-1,,,VT,
41101,ritual exchange between villages,,wogeo-oalage-1,,Anderson2003,,
41102,to barter,,bilibil-poli-1,,,,
41103,to buy,,bariai-ol-1,,,,
41104,to buy,,mangseng-ol-1,,,,
41105,to buy,,hote-vuli-1,,,,
41106,to buy,,kove-oli-1,,,,
41107,"third, full marriage payment",,kove-olia-1,,,,
41108,"payment, reward, price, compensation",,yabem-aoli-1,,,N,
41109,"to buy, barter",,wedau-unei-1,"_unelei_ ‘to sell, barter’",,,
41110,"to buy, sell, exchange",,motu-hoia-1,,,VT,
41111,to buy,,sinaugoro-voi-1,,,VT,
41112,to buy,,tigak-pul-1,,,,
41113,to buy,,tabar-vovori-1,,,,
41114,to buy,,halia-hol-1,,,,
41115,"to buy, reward",,teop-von-1,,,,
41116,buy,,maringe-foli-1,,,"VI, VT",
41117,"to buy, sell, pay; price",,bugotu-voli-1,,,VT,
41118,"barter, buy and sell",,gela-voli-1,,,,
41119,"to buy, pay for s.t.",,longgu-volia-1,,,VT,
41120,"to buy, hire, pay wages",,lau-foli-1,,,,
41121,buy,,kwaio-folia-1,,,,
41122,"buy, sell, pay",,arosi-hori-1,,,,
41123,"price, payment",,saa-holite-1,_-te_ not understood,,N,
41124,"buy s.t., pay for s.t.",,owa-wori-1,,,VT,
41125,"to barter, buy or sell by exchange",,mota-wol-1,,,,
41126,"buy, barter",,raga-voli-1,,,,
41127,buy s.t.; pay bride price,,tamambo-voli-1,,,VT,
41128,"buy or purchase s.t., obtain by trade",,wayan-voli-1,,,VT,
41129,"be bought, obtained by trade",,wayan-voli-2,,,VSt,
41130,"to buy, purchase",,bauanfijian-volia-1,,,,
41131,"price, cost",,bauanfijian-ivoli-1,,,,
41132,to change or take the place of s.o.; to exchange one thing for another; trade,,carolinian-liweli-1,,,,
41133,"trade, barter",,poc-polipoli-1,,,,
41134,barter,,motu-hoihoi-1,,,,
41135,"barter, buy and sell",,gela-volivoli-1,,,,
41136,"buy, hire, pay wages; to measure",,lau-folifoli-1,,,,
41137,bride price,,longgu-volivoli-1,,,,
41138,bride price,,saa-holiholite-1,,Ivens1927[71],,
41139,"buy, sell, pay",,arosi-horihori-1,,,,
41140,"trade, barter",,tamambo-volivoli-1,,,VI,
41141,"trade, barter",,bauanfijian-veivolivovoli-1,_vei-_ RECIPROCAL,,,
41142,"exchange, buy",,pwoc-kulae-1,,,,
41143,"buy, purchase, hire, make compensation, pay a fine, bribe with money",,kaulong-kul-1,,,VT,
41144,exchange of shell wealth in Milne Bay Province,,gumawana-kula-1,for †_kuna_,,,
41145,exchange,,dawawa-kune-1,,,,
41146,"trading circle, trade items",,tawala-une-1,,,,
41147,trade,,bwaidoga-une-1,,,,
41148,"buy, pay",,ramoaaina-kul-1,,,VT,
41149,exchange,,madak-kun-1,,,,
41150,buy,,patpatar-kul-1,,,VT,
41151,"pay, buy",,tolai-kul-1,,,,
41152,"deal, buy, engage in trade or commerce",,tolai-kukul-1,,,VI,
41153,buy,,mengen-kolirea-1,,,VT,
41154,pay a debt,,kove-koli-1,,,,
41155,repayment,,kove-kolia-1,,,N,
41156,"money, payment, medium of commercial exchange",,pcemp-matay-1,,Blust1995,,
41157,money,,buru-matan-1,,,,
41158,price,,poc-mate-1,,,N,
41159,transact,,poc-mate-1,,,V,
41160,"to change, exchange, buy",,tolai-mate-1,,,VT,
41161,the price of a thing,,gela-mate-2,_mate-na_ ‘its price’,,,
41162,"very fine shell money, having great value, used to make necklaces and for buying pigs",,areare-patamae-1,_pata_ ‘money’,,,
41163,payment for work done or land bought,,arosi-maena-1,,,,
41164,buy on credit,,kosraean-mis-1,,,,
41165,"price, barter, exchange",,hawaiian-make-1,,,,
41166,shell money made from small shells,,poc-sara-2,,,,
41167,best quality shell money,,baluan-sea-1,,,,
41168,shell money,,mangseng-sara-1,,,,
41169,"small cut shells (Nassa sp.), used as money by the Tolai and primarily for decoration by Nakanai",,nakanai-sara-1,,,,
41170,shell money,,notsi-cera-1,,,,
41171,shell money,,siar-sar-1,,,,
41172,"valuable, alienable property",,ppn-taqoa-1,POLLEX,,,
41173,"custom, habit, conduct, behaviour, characteristic; rite, ceremony",,tongan-tooa-1,,,,
41174,special gift from a lover,,tongan-tooapo-1,,,,
