ID,Cfset_ID,Form_ID,Comment,Source,Footnote_Number,Ordinal,Gloss_IDs,Subgroup
5-3-7-10-194-adm-titan-namanumim-1,5-3-7-10-194-adm-titan-namanumim,titan-namanumim-1,,,,1,43713,
5-3-7-10-194-adm-titan-namanumim-2,5-3-7-10-194-adm-titan-namanumim,roviana-koromimi-1,,,,2,43714,
5-3-7-10-194-adm-titan-namanumim-3,5-3-7-10-194-adm-titan-namanumim,gela-keinimimi-1,,,,3,43715,
5-3-7-10-194-adm-titan-namanumim-4,5-3-7-10-194-adm-titan-namanumim,saa-haumimi-1,,,,4,43716,
5-3-7-10-194-adm-titan-namanumim-5,5-3-7-10-194-adm-titan-namanumim,ambae-taamere-1,,,,5,43717,
5-3-7-10-194-adm-titan-namanumim-6,5-3-7-10-194-adm-titan-namanumim,wayan-katonimi-1,,,,6,43718,
5-3-7-10-194-adm-titan-namanumim-7,5-3-7-10-194-adm-titan-namanumim,tongan-taamimi-1,,,,7,43719,
5-3-7-10-194-adm-titan-namanumim-8,5-3-7-10-194-adm-titan-namanumim,samoan-taaamimi-1,,,,8,43720,
5-3-7-10-194-adm-titan-namanumim-9,5-3-7-10-194-adm-titan-namanumim,hawaiian-opumimi-1,,,,9,43721,
5-3-8-1-197-mm-roviana-kolomata-1,5-3-8-1-197-mm-roviana-kolomata,roviana-kolomata-1,,,,1,43722,
5-3-8-1-197-mm-roviana-kolomata-2,5-3-8-1-197-mm-roviana-kolomata,bugotu-kooimata-1,,,,2,43723,
5-3-8-1-197-pt-motu-irurumata-1,5-3-8-1-197-pt-motu-irurumata,motu-irurumata-1,,,,1,43724,
5-3-8-1-197-pt-motu-irurumata-2,5-3-8-1-197-pt-motu-irurumata,bileki-masali-1,,,,2,43725,
5-3-8-1-197-pt-motu-irurumata-3,5-3-8-1-197-pt-motu-irurumata,babatana-sosopoemate-1,,,,3,43726,
5-3-8-3-200-adm-mussau-mausa-1,5-3-8-3-200-adm-mussau-mausa,mussau-mausa-1,,,,1,43727,
5-3-8-3-200-adm-mussau-mausa-2,5-3-8-3-200-adm-mussau-mausa,lou-rous-1,,,,2,43728,
5-3-8-3-200-adm-mussau-mausa-3,5-3-8-3-200-adm-mussau-mausa,buang-ais-1,,,,3,43729,
5-3-8-3-200-adm-mussau-mausa-4,5-3-8-3-200-adm-mussau-mausa,mangseng-us-1,,,,4,43730,
5-3-8-3-200-adm-mussau-mausa-5,5-3-8-3-200-adm-mussau-mausa,atui-eus-1,,,,5,43731,
5-3-8-3-200-adm-mussau-mausa-6,5-3-8-3-200-adm-mussau-mausa,bebeli-musu-1,,,,6,43732,
5-3-8-3-200-adm-mussau-mausa-7,5-3-8-3-200-adm-mussau-mausa,meramera-oso-1,,,,7,43733,
5-3-8-3-200-adm-mussau-mausa-8,5-3-8-3-200-adm-mussau-mausa,solos-nius-1,,,,8,43734,
5-3-8-3-200-adm-mussau-mausa-9,5-3-8-3-200-adm-mussau-mausa,petats-lius-1,,,,9,43735,
5-3-8-4-200-adm-drehet-weyipehea-1,5-3-8-4-200-adm-drehet-weyipehea,drehet-weyipehea-1,,,,1,43736,
5-3-8-4-200-adm-drehet-weyipehea-2,5-3-8-4-200-adm-drehet-weyipehea,mengen-kaomena-1,,,,2,43737,
5-3-8-4-200-adm-drehet-weyipehea-3,5-3-8-4-200-adm-drehet-weyipehea,nemi-wehwa-1,,,,3,43738,
5-4-2-2-218-nng-gedaged-magagau-1,5-4-2-2-218-nng-gedaged-magagau,gedaged-magagau-2,,,,1,43739,
5-4-2-2-218-nng-gedaged-magagau-2,5-4-2-2-218-nng-gedaged-magagau,buang-ayonvunvu-1,,,,2,43740,
5-4-2-2-218-nng-gedaged-magagau-3,5-4-2-2-218-nng-gedaged-magagau,yabem-allmakala-1,,,,3,43741,
5-4-2-2-218-nng-gedaged-magagau-4,5-4-2-2-218-nng-gedaged-magagau,bukawa-almagala-1,,,,4,43742,
5-4-2-2-218-nng-gedaged-magagau-5,5-4-2-2-218-nng-gedaged-magagau,rennellese-maeo-1,,,,5,21055,
5-4-2-2-218-nng-gedaged-magagau-6,5-4-2-2-218-nng-gedaged-magagau,hawaiian-maneo-1,,,,6,43743,
5-4-2-2-220-pn-samoan-fanaua-1,5-4-2-2-220-pn-samoan-fanaua,samoan-fanaua-1,,,,1,43744,
5-4-2-2-220-pn-samoan-fanaua-2,5-4-2-2-220-pn-samoan-fanaua,tikopia-fanaua-1,,,,2,43745,
5-4-2-2-220-pn-samoan-fanaua-3,5-4-2-2-220-pn-samoan-fanaua,maori-anaua-1,,,,3,43746,
5-4-2-2-220-pn-samoan-fanaua-4,5-4-2-2-220-pn-samoan-fanaua,hawaiian-hanauna-1,,,,4,43747,
5-4-3-1-231-nng-maposbuang-rm-1,5-4-3-1-231-nng-maposbuang-rm,maposbuang-rm-1,,,,1,43748,
5-4-3-1-231-nng-maposbuang-rm-2,5-4-3-1-231-nng-maposbuang-rm,gumawana-goba-1,,,,2,43749,
5-4-3-1-231-nng-maposbuang-rm-3,5-4-3-1-231-nng-maposbuang-rm,iduna-kudataula-1,,,,3,43750,
5-4-3-1-231-nng-maposbuang-rm-4,5-4-3-1-231-nng-maposbuang-rm,madak-omon-1,,,,4,43751,
5-4-3-1-231-nng-maposbuang-rm-5,5-4-3-1-231-nng-maposbuang-rm,patpatar-gama-1,,,,5,43752,
5-4-3-1-231-nng-maposbuang-rm-6,5-4-3-1-231-nng-maposbuang-rm,ramoaaina-nain-1,,,,6,43753,
5-4-3-1-231-nng-maposbuang-rm-7,5-4-3-1-231-nng-maposbuang-rm,arosi-mamu-1,,,,7,43754,
5-4-3-1-231-nng-maposbuang-rm-8,5-4-3-1-231-nng-maposbuang-rm,arosi-aubarabara-1,,,,8,43755,
5-4-3-1-231-nng-maposbuang-rm-9,5-4-3-1-231-nng-maposbuang-rm,anejom-aepyan-1,,,,9,43756,
5-4-3-1-231-nng-maposbuang-rm-10,5-4-3-1-231-nng-maposbuang-rm,sye-etki-1,,,,10,43757,
5-4-3-1-231-nng-labu-hugu-1,5-4-3-1-231-nng-labu-hugu,labu-hugu-1,,,,1,43758,
5-4-3-1-231-nng-labu-hugu-2,5-4-3-1-231-nng-labu-hugu,iduna-akayakaya-1,,,,2,43759,
5-4-3-1-231-nng-labu-hugu-3,5-4-3-1-231-nng-labu-hugu,sursurunga-gemnai-1,,,,3,43760,
5-4-3-1-231-nng-labu-hugu-4,5-4-3-1-231-nng-labu-hugu,ramoaaina-bet-1,,,,4,43761,
5-4-3-1-231-nng-labu-hugu-5,5-4-3-1-231-nng-labu-hugu,gela-gonagonagona-1,,,,5,43762,
5-4-3-1-231-nng-labu-hugu-6,5-4-3-1-231-nng-labu-hugu,arosi-onari-1,,,,6,43763,
5-4-3-1-231-nng-labu-hugu-7,5-4-3-1-231-nng-labu-hugu,anejom-lele-2,,,,7,43764,
5-4-3-1-231-nng-labu-hugu-8,5-4-3-1-231-nng-labu-hugu,sye-elat-1,,,,8,43765,
5-4-3-1-232-pt-iduna-onanaga-1,5-4-3-1-232-pt-iduna-onanaga,iduna-onanaga-1,,,,1,43766,
5-4-3-1-232-pt-iduna-onanaga-2,5-4-3-1-232-pt-iduna-onanaga,patpatar-bitebui-1,,,,2,43767,
5-4-3-1-232-pt-iduna-onanaga-3,5-4-3-1-232-pt-iduna-onanaga,sye-aot-1,,,,3,43768,
5-4-3-1-232-pt-iduna-onanaga-4,5-4-3-1-232-pt-iduna-onanaga,wayan-tovi-1,,,,4,43769,
5-4-3-1-232-mm-ramoaaina-odo-1,5-4-3-1-232-mm-ramoaaina-odo,ramoaaina-odo-1,,,,1,43770,
5-4-3-1-232-mm-ramoaaina-odo-2,5-4-3-1-232-mm-ramoaaina-odo,arosi-aukokona-1,,,,2,43771,
5-4-3-1-232-mm-ramoaaina-odo-3,5-4-3-1-232-mm-ramoaaina-odo,tongan-hamu-1,,,,3,17950,
5-4-3-1-232-nng-gedaged-same-1,5-4-3-1-232-nng-gedaged-same,gedaged-same-1,,,,1,43772,
5-4-3-1-232-nng-gedaged-same-2,5-4-3-1-232-nng-gedaged-same,gedaged-samun-1,,,,2,43773,
5-4-3-2-244-adm-seimat-un-1,5-4-3-2-244-adm-seimat-un,seimat-un-1,,,,1,43774,
5-4-3-2-244-adm-seimat-un-2,5-4-3-2-244-adm-seimat-un,seimat-unumi-1,,,,2,43775,
5-4-3-2-244-adm-seimat-un-3,5-4-3-2-244-adm-seimat-un,titan-un-1,,,,3,43776,
5-4-3-2-244-adm-seimat-un-4,5-4-3-2-244-adm-seimat-un,kove-unu-2,,,,4,43777,
5-4-3-2-244-adm-seimat-un-5,5-4-3-2-244-adm-seimat-un,bariai-un-1,,,,5,43778,
5-4-3-2-244-adm-seimat-un-6,5-4-3-2-244-adm-seimat-un,notsi-nun-1,,,,6,43779,
5-4-3-2-244-adm-seimat-un-7,5-4-3-2-244-adm-seimat-un,tabar-unu-1,,,,7,43780,
5-4-3-2-244-adm-seimat-un-8,5-4-3-2-244-adm-seimat-un,lihir-un-1,,,,8,43781,
5-4-3-2-244-adm-seimat-un-9,5-4-3-2-244-adm-seimat-un,mota-un-1,,,,9,43782,
5-4-3-2-244-adm-seimat-un-10,5-4-3-2-244-adm-seimat-un,mota-unuv-1,,,,10,43783,
5-4-3-2-244-adm-seimat-un-11,5-4-3-2-244-adm-seimat-un,sunwadaga-unu-1,,,,11,43784,
5-4-3-2-244-adm-seimat-un-12,5-4-3-2-244-adm-seimat-un,pmic-unuunumi-1,,,,12,43785,
5-4-3-2-244-adm-seimat-un-13,5-4-3-2-244-adm-seimat-un,woleaian-r-1,,,,13,43786,
5-4-3-2-244-adm-seimat-un-14,5-4-3-2-244-adm-seimat-un,woleaian-rmi-1,,,,14,43787,
5-4-3-2-244-adm-seimat-un-15,5-4-3-2-244-adm-seimat-un,puluwatese-wn-3,,,,15,43788,
5-4-3-2-244-adm-seimat-un-16,5-4-3-2-244-adm-seimat-un,puluwatese-wnmi-1,,,,16,43789,
5-4-3-2-244-adm-seimat-un-17,5-4-3-2-244-adm-seimat-un,chuukese-w-5,,,,17,43790,
5-4-3-2-244-adm-seimat-un-18,5-4-3-2-244-adm-seimat-un,chuukese-wmi-1,,,,18,43791,
5-4-3-2-244-adm-seimat-un-19,5-4-3-2-244-adm-seimat-un,boumaa-unu-1,,,,19,43792,
5-4-3-2-244-adm-seimat-un-20,5-4-3-2-244-adm-seimat-un,boumaa-unum-1,,,,20,43793,
5-4-3-2-244-adm-seimat-un-21,5-4-3-2-244-adm-seimat-un,nukuoro-unu-1,,,,21,43794,
5-4-3-2-244-adm-seimat-un-22,5-4-3-2-244-adm-seimat-un,nukuoro-unumia-1,,,,22,43795,
5-4-3-2-244-adm-seimat-un-23,5-4-3-2-244-adm-seimat-un,maori-unu-1,,,,23,43796,
5-4-3-2-244-adm-seimat-un-24,5-4-3-2-244-adm-seimat-un,maori-unumia-1,,,,24,43797,
5-4-3-2-244-nng-tuam-un-1,5-4-3-2-244-nng-tuam-un,tuam-un-1,,,,1,43798,
5-4-3-2-244-nng-tuam-un-2,5-4-3-2-244-nng-tuam-un,malai-un-1,,,,2,43799,
5-4-3-2-244-nng-tuam-un-3,5-4-3-2-244-nng-tuam-un,gitua-unun-1,,,,3,43800,
5-4-3-2-244-nng-tuam-un-4,5-4-3-2-244-nng-tuam-un,malalamai-unun-1,,,,4,43801,
5-4-3-2-244-nng-tuam-un-5,5-4-3-2-244-nng-tuam-un,vitu-inu-1,,,,5,43802,
5-4-3-2-244-nng-tuam-un-6,5-4-3-2-244-nng-tuam-un,bali-inumi-1,,,,6,43803,
5-4-3-2-244-nng-tuam-un-7,5-4-3-2-244-nng-tuam-un,bulu-inu-1,,,,7,43804,
5-4-3-2-244-nng-tuam-un-8,5-4-3-2-244-nng-tuam-un,meramera-inu-1,,,,8,43805,
5-4-3-2-244-nng-tuam-un-9,5-4-3-2-244-nng-tuam-un,longgu-inu-1,,,,9,43806,
5-4-3-2-244-nng-tuam-un-10,5-4-3-2-244-nng-tuam-un,longgu-inuvi-1,,,,10,43807,
5-4-3-3-256-adm-nyindrou-baleamar-1,5-4-3-3-256-adm-nyindrou-baleamar,nyindrou-baleamar-1,,,,1,43808,
5-4-3-3-256-adm-nyindrou-baleamar-2,5-4-3-3-256-adm-nyindrou-baleamar,takia-kulaguitau-1,,,,2,43809,
5-4-3-3-256-adm-nyindrou-baleamar-3,5-4-3-3-256-adm-nyindrou-baleamar,iduna-agogitaina-1,,,,3,43810,
5-4-3-3-256-adm-nyindrou-baleamar-4,5-4-3-3-256-adm-nyindrou-baleamar,toabaita-lioelalaa-1,,,,4,43811,
5-4-3-4-262-mm-vitu-todomi-1,5-4-3-4-262-mm-vitu-todomi,vitu-todomi-1,,,,1,43812,
5-4-3-4-262-mm-vitu-todomi-2,5-4-3-4-262-mm-vitu-todomi,bulu-todo-1,,,,2,43813,
5-4-3-4-262-mm-vitu-todomi-3,5-4-3-4-262-mm-vitu-todomi,bola-todo-1,,,,3,43814,
5-4-3-4-263-pt-kilivila-donomi-1,5-4-3-4-263-pt-kilivila-donomi,kilivila-donomi-1,,,,1,43815,
5-4-3-4-263-pt-kilivila-donomi-2,5-4-3-4-263-pt-kilivila-donomi,tamambo-donomi-1,,,,2,43816,
5-4-3-4-263-pt-kilivila-donomi-3,5-4-3-4-263-pt-kilivila-donomi,ambae-dono-1,,,,3,43817,
5-4-3-4-263-pt-kilivila-donomi-4,5-4-3-4-263-pt-kilivila-donomi,lewo-sinomi-1,,,,4,43818,
5-4-3-4-263-pt-kilivila-donomi-5,5-4-3-4-263-pt-kilivila-donomi,nguna-dinomi-1,,,,5,43819,
5-4-3-4-263-nng-psohoh-klui-1,5-4-3-4-263-nng-psohoh-klui,psohoh-klui-2,,,,1,43820,
5-4-3-4-263-nng-psohoh-klui-2,5-4-3-4-263-nng-psohoh-klui,nokuku-olomi-1,,,,2,43821,
5-4-3-4-263-nng-psohoh-klui-3,5-4-3-4-263-nng-psohoh-klui,kiai-kolomi-1,,,,3,43822,
5-4-3-4-264-mm-tolai-kodom-1,5-4-3-4-264-mm-tolai-kodom,tolai-kodom-1,,,,1,43823,
5-4-3-4-264-mm-tolai-kodom-2,5-4-3-4-264-mm-tolai-kodom,siar-kodom-1,,,,2,43824,
5-4-3-4-264-mm-tolai-kodom-3,5-4-3-4-264-mm-tolai-kodom,tinputz-orom-1,,,,3,43825,
5-4-3-4-264-mm-tolai-kodom-4,5-4-3-4-264-mm-tolai-kodom,teop-oromo-1,,,,4,43826,
5-4-3-4-264-mm-tolai-kodom-5,5-4-3-4-264-mm-tolai-kodom,taiof-korom-1,,,,5,43827,
5-4-3-4-264-mm-tolai-kodom-6,5-4-3-4-264-mm-tolai-kodom,banoni-kokodomo-1,,,,6,43828,
5-4-3-5-270-mm-roviana-memea-1,5-4-3-5-270-mm-roviana-memea,roviana-memea-1,,,,1,43829,
5-4-3-5-270-mm-roviana-memea-2,5-4-3-5-270-mm-roviana-memea,lau-mea-2,,,,2,43830,
5-4-3-5-270-mm-roviana-memea-3,5-4-3-5-270-mm-roviana-memea,saa-meali-1,,,,3,43831,
5-4-3-5-270-mm-roviana-memea-4,5-4-3-5-270-mm-roviana-memea,arosi-meari-1,,,,4,43832,
5-4-4-1-279-nng-bariai-isiilele-1,5-4-4-1-279-nng-bariai-isiilele,bariai-isiilele-1,,,,1,43833,
5-4-4-1-279-nng-bariai-isiilele-2,5-4-4-1-279-nng-bariai-isiilele,mangap-siirere-1,,,,2,43834,
5-4-4-1-279-nng-bariai-isiilele-3,5-4-4-1-279-nng-bariai-isiilele,areare-apunaeahe-1,,,,3,43835,
5-4-4-1-279-nng-bariai-isiilele-4,5-4-4-1-279-nng-bariai-isiilele,toabaita-abueoka-1,,,,4,43836,
5-4-6-2-310-adm-seimat-pulalihian-1,5-4-6-2-310-adm-seimat-pulalihian,seimat-pulalihian-1,,,,1,43837,
5-4-6-2-310-adm-seimat-pulalihian-2,5-4-6-2-310-adm-seimat-pulalihian,seimat-tinunohan-1,,,,2,43838,
5-4-6-2-310-adm-seimat-pulalihian-3,5-4-6-2-310-adm-seimat-pulalihian,kilivila-imamamatila-1,,,,3,43839,
5-4-6-2-310-adm-seimat-pulalihian-4,5-4-6-2-310-adm-seimat-pulalihian,kilivila-imamanona-1,,,,4,43840,
5-4-6-2-310-adm-seimat-pulalihian-5,5-4-6-2-310-adm-seimat-pulalihian,kilivila-imamawoula-1,,,,5,43841,
5-4-6-2-310-nng-mangap-matapot-1,5-4-6-2-310-nng-mangap-matapot,mangap-matapot-1,,,,1,43842,
5-4-6-2-310-nng-mangap-matapot-2,5-4-6-2-310-nng-mangap-matapot,gumawana-mataimasisi-1,,,,2,43843,
5-4-6-2-310-nng-mangap-matapot-3,5-4-6-2-310-nng-mangap-matapot,nehan-matahohou-1,,,,3,43844,
5-4-6-2-311-pt-misima-matakenukenu-1,5-4-6-2-311-pt-misima-matakenukenu,misima-matakenukenu-1,,,,1,43845,
5-4-6-2-311-pt-misima-matakenukenu-2,5-4-6-2-311-pt-misima-matakenukenu,bola-matatulu-2,,,,2,43846,
5-4-6-2-311-pt-misima-matakenukenu-3,5-4-6-2-311-pt-misima-matakenukenu,nakanai-matatutulu-2,,,,3,43847,
5-4-6-2-311-pt-misima-matakenukenu-4,5-4-6-2-311-pt-misima-matakenukenu,meramera-matatulutulu-2,,,,4,43848,
5-4-6-2-311-pt-misima-matakenukenu-5,5-4-6-2-311-pt-misima-matakenukenu,areare-mamauru-1,,,,5,43849,
5-4-6-2-311-pt-misima-matakenukenu-6,5-4-6-2-311-pt-misima-matakenukenu,arosi-mamaurua-1,,,,6,43850,
5-4-6-2-311-pt-misima-matakenukenu-7,5-4-6-2-311-pt-misima-matakenukenu,southefate-metmatur-1,,,,7,43851,
5-4-6-2-311-pt-tawala-matapota-1,5-4-6-2-311-pt-tawala-matapota,tawala-matapota-1,,,,1,43852,
5-4-6-2-311-pt-tawala-matapota-2,5-4-6-2-311-pt-tawala-matapota,motu-mataara-1,,,,2,43853,
5-4-6-2-311-pt-tawala-matapota-3,5-4-6-2-311-pt-tawala-matapota,kwaio-maeoloolo-1,,,,3,43854,
5-4-6-2-311-pt-tawala-matapota-4,5-4-6-2-311-pt-tawala-matapota,mota-matamaraai-1,,,,4,43855,
5-4-6-2-311-pt-tawala-matapota-5,5-4-6-2-311-pt-tawala-matapota,lewo-marakawa-1,,,,5,43856,
5-4-6-2-311-adm-drehet-mataimili-1,5-4-6-2-311-adm-drehet-mataimili,drehet-mataimili-1,,,,1,43857,
5-4-6-2-311-adm-drehet-mataimili-2,5-4-6-2-311-adm-drehet-mataimili,takia-malaiof-1,,,,2,43858,
5-4-6-2-311-adm-drehet-mataimili-3,5-4-6-2-311-adm-drehet-mataimili,iamalele-mataiduduna-1,,,,3,43859,
5-4-6-2-311-adm-drehet-mataimili-4,5-4-6-2-311-adm-drehet-mataimili,iduna-matailowona-1,,,,4,43860,
5-4-6-2-311-adm-drehet-mataimili-5,5-4-6-2-311-adm-drehet-mataimili,tawala-lumatadudu-1,,,,5,43861,
5-4-6-2-311-adm-drehet-mataimili-6,5-4-6-2-311-adm-drehet-mataimili,ramoaaina-mataitutuai-1,,,,6,43862,
5-4-6-2-311-adm-drehet-mataimili-7,5-4-6-2-311-adm-drehet-mataimili,toabaita-maemomoosula-1,,,,7,43863,
5-4-6-2-311-adm-drehet-mataimili-8,5-4-6-2-311-adm-drehet-mataimili,areare-makukurua-1,,,,8,43864,
5-4-6-2-311-adm-drehet-mataimili-9,5-4-6-2-311-adm-drehet-mataimili,lau-maaliai-1,,,,9,43865,
5-4-6-2-311-adm-drehet-mataimili-10,5-4-6-2-311-adm-drehet-mataimili,paamese-metemulo-1,,,,10,43866,
5-4-6-2-312-nng-yabem-lipopo-1,5-4-6-2-312-nng-yabem-lipopo,yabem-lipopo-1,,,,1,43867,
5-4-6-2-312-nng-yabem-lipopo-2,5-4-6-2-312-nng-yabem-lipopo,yabem-liktu-1,,,,2,43868,
5-4-7-5-324-nng-gedaged-duduundidiun-1,5-4-7-5-324-nng-gedaged-duduundidiun,gedaged-duduundidiun-1,,,,1,43869,
5-4-7-5-324-nng-gedaged-duduundidiun-2,5-4-7-5-324-nng-gedaged-duduundidiun,dami-didi-1,,,,2,43870,
5-4-7-5-324-nng-gedaged-duduundidiun-3,5-4-7-5-324-nng-gedaged-duduundidiun,dobu-losakasakalulu-1,,,,3,43871,
5-4-7-5-324-nng-gedaged-duduundidiun-4,5-4-7-5-324-nng-gedaged-duduundidiun,sudest-vide-1,,,,4,43872,
5-4-7-5-324-nng-gedaged-duduundidiun-5,5-4-7-5-324-nng-gedaged-duduundidiun,niuean-tatala-1,,,,5,43873,
5-5-3-16-359-adm-seimat-pulatalitalia-1,5-5-3-16-359-adm-seimat-pulatalitalia,seimat-pulatalitalia-1,,,,1,21322,
5-5-3-16-359-adm-seimat-pulatalitalia-2,5-5-3-16-359-adm-seimat-pulatalitalia,motu-matamadaimadai-1,,,,2,43874,
5-5-3-16-359-adm-seimat-pulatalitalia-3,5-5-3-16-359-adm-seimat-pulatalitalia,dobu-matakwaniweniwe-1,,,,3,43875,
5-5-3-16-359-adm-seimat-pulatalitalia-4,5-5-3-16-359-adm-seimat-pulatalitalia,kilivila-biluyamatala-1,,,,4,43876,
5-5-3-16-359-adm-seimat-pulatalitalia-5,5-5-3-16-359-adm-seimat-pulatalitalia,longgu-mamagali-1,,,,5,43877,
5-5-3-16-359-adm-seimat-pulatalitalia-6,5-5-3-16-359-adm-seimat-pulatalitalia,bauanfijian-matabuto-1,,,,6,43878,
5-6-2-4-381-mm-nakanai-tototulu-1,5-6-2-4-381-mm-nakanai-tototulu,nakanai-tototulu-1,,,,1,43879,
5-6-2-4-381-mm-nakanai-tototulu-2,5-6-2-4-381-mm-nakanai-tototulu,bauanfijian-tekiduru-1,,,,2,43880,
5-6-2-4-381-mm-nakanai-tototulu-3,5-6-2-4-381-mm-nakanai-tototulu,wayan-tikituru-1,,,,3,43881,
5-6-2-4-381-mm-nakanai-tototulu-4,5-6-2-4-381-mm-nakanai-tototulu,niuean-fakatokotui-1,,,,4,43882,
5-6-2-4-381-mm-nakanai-tototulu-5,5-6-2-4-381-mm-nakanai-tototulu,samoan-tootuli-1,,,,5,43883,
5-6-2-4-381-mm-nakanai-tototulu-6,5-6-2-4-381-mm-nakanai-tototulu,eastfutunan-tokotulituutuli-1,,,,6,43884,
5-6-2-4-381-pn-tongan-tuulutui-1,5-6-2-4-381-pn-tongan-tuulutui,tongan-tuulutui-1,,,,1,43885,
5-6-3-1-390-nng-medebur-wa-1,5-6-3-1-390-nng-medebur-wa,medebur-wa-2,,,,1,43886,
5-6-3-1-390-nng-medebur-wa-2,5-6-3-1-390-nng-medebur-wa,ali-wa-1,,,,2,43887,
5-6-3-1-390-nng-medebur-wa-3,5-6-3-1-390-nng-medebur-wa,sissano-wa-1,,,,3,43888,
5-6-3-1-390-nng-medebur-wa-4,5-6-3-1-390-nng-medebur-wa,sera-wa-1,,,,4,43889,
5-6-3-1-390-nng-medebur-wa-5,5-6-3-1-390-nng-medebur-wa,sobei-wo-1,,,,5,36540,
5-6-3-1-390-nng-medebur-wa-6,5-6-3-1-390-nng-medebur-wa,aiwoo-w-1,,,,6,43890,
5-6-6-2-436-adm-loniu-kun-1,5-6-6-2-436-adm-loniu-kun,loniu-kun-1,,,,1,43891,
5-6-6-2-436-adm-loniu-kun-2,5-6-6-2-436-adm-loniu-kun,lou-kun-1,,,,2,43892,
5-6-6-2-436-adm-loniu-kun-3,5-6-6-2-436-adm-loniu-kun,baluan-kun-1,,,,3,43893,
5-6-6-2-436-adm-loniu-kun-4,5-6-6-2-436-adm-loniu-kun,lukep-gud-1,,,,4,43894,
5-6-6-2-436-adm-loniu-kun-5,5-6-6-2-436-adm-loniu-kun,mengen-kule-2,,,,5,43895,
5-6-6-2-436-adm-loniu-kun-6,5-6-6-2-436-adm-loniu-kun,tawala-gedu-1,,,,6,43896,
5-6-6-2-436-adm-loniu-kun-7,5-6-6-2-436-adm-loniu-kun,gapapaiwa-gedu-1,,,,7,43897,
5-6-6-2-436-adm-loniu-kun-8,5-6-6-2-436-adm-loniu-kun,hiw-kt-1,,,,8,43898,
5-8-3-None-503-adm-mussau-noonoo-1,5-8-3-None-503-adm-mussau-noonoo,mussau-noonoo-1,,,,1,43899,
5-8-3-None-503-adm-mussau-noonoo-2,5-8-3-None-503-adm-mussau-noonoo,matukar-no-1,,,,2,43900,
5-8-3-None-503-adm-mussau-noonoo-3,5-8-3-None-503-adm-mussau-noonoo,kayupulau-nono-1,,,,3,43901,
5-8-3-None-503-adm-mussau-noonoo-4,5-8-3-None-503-adm-mussau-noonoo,ormu-nono-1,,,,4,43902,
5-8-3-None-503-adm-mussau-noonoo-5,5-8-3-None-503-adm-mussau-noonoo,banoni-noono-1,,,,5,43903,
5-8-3-None-503-adm-mussau-noonoo-6,5-8-3-None-503-adm-mussau-noonoo,niuean-fanoonoo-1,,,,6,43904,
5-8-3-None-503-adm-mussau-noonoo-7,5-8-3-None-503-adm-mussau-noonoo,tongan-fanooa-1,,,,7,43905,
5-9-1-None-517-adm-seimat-patuailan-1,5-9-1-None-517-adm-seimat-patuailan,seimat-patuailan-1,,,,1,43906,
5-9-1-None-517-adm-seimat-patuailan-2,5-9-1-None-517-adm-seimat-patuailan,bukawa-titagiwingai-1,,,,2,43907,
5-9-1-None-517-adm-seimat-patuailan-3,5-9-1-None-517-adm-seimat-patuailan,kilivila-itutuvovogu-1,,,,3,43908,
5-9-1-None-517-adm-seimat-patuailan-4,5-9-1-None-517-adm-seimat-patuailan,nakanai-lahatelamamasi-1,,,,4,43909,
5-9-1-None-517-adm-seimat-patuailan-5,5-9-1-None-517-adm-seimat-patuailan,areare-raehitaria-1,,,,5,43910,
5-9-1-None-517-adm-seimat-patuailan-6,5-9-1-None-517-adm-seimat-patuailan,mota-lolobo-1,,,,6,43911,
5-9-1-None-517-adm-seimat-patuailan-7,5-9-1-None-517-adm-seimat-patuailan,woleaian-yetewasisexai-1,,,3,7,43912,
5-9-2-1-521-nng-gitua-atemutu-1,5-9-2-1-521-nng-gitua-atemutu,gitua-atemutu-1,,,,1,43913,
5-9-2-1-521-nng-gitua-atemutu-2,5-9-2-1-521-nng-gitua-atemutu,mutu-ateimot-1,,,,2,43914,
5-9-2-1-521-nng-gitua-atemutu-3,5-9-2-1-521-nng-gitua-atemutu,mutu-ateizi-1,,,,3,43915,
5-9-2-1-521-nng-gitua-atemutu-4,5-9-2-1-521-nng-gitua-atemutu,mutu-ateyabyab-1,,,,4,43916,
5-9-2-1-521-nng-gitua-atemutu-5,5-9-2-1-521-nng-gitua-atemutu,bukawa-ataade-1,,,,5,43917,
5-9-2-1-521-nng-gitua-atemutu-6,5-9-2-1-521-nng-gitua-atemutu,dobu-ateeidaida-1,,,,6,43918,
5-9-2-1-521-nng-gitua-atemutu-7,5-9-2-1-521-nng-gitua-atemutu,dobu-ateguipisali-1,,,,7,43919,
5-9-2-1-521-nng-gitua-atemutu-8,5-9-2-1-521-nng-gitua-atemutu,bwaidoga-asebou-1,,,,8,43920,
5-9-2-1-521-nng-gitua-atemutu-9,5-9-2-1-521-nng-gitua-atemutu,bwaidoga-aseaulolo-1,,,,9,43921,
5-9-2-1-521-nng-gitua-atemutu-10,5-9-2-1-521-nng-gitua-atemutu,bwaidoga-asekolukolu-1,,,,10,43922,
5-9-2-1-521-nng-gitua-atemutu-11,5-9-2-1-521-nng-gitua-atemutu,motu-asekuro-1,,,,11,43923,
5-9-2-1-521-nng-gitua-atemutu-12,5-9-2-1-521-nng-gitua-atemutu,nakanai-lahatelaraga-1,,,,12,43924,
